"evidence_id","doc_id","source_file","page","chunk_index","chunk_text"
"gfm_rag_p21_c003","gfm_rag","gfm_rag.pdf","21","3","of sentence embedding models. In experiments, we use the all-mpnet-v2 as the default sentence embedding model due to its efficiency. However, it has relative smaller context-size (512) which limits the length of input text. We leave the exploration of larger context-size sentence embedding models (e.g., NV-Embed-v2 with 32k context) for future work. Then, we expand our ablation study to compareGFM-RAG with variants without GNN and using solely the pre-trained all-mpnet-v2 embeddings and those fine-tuned on multi-hop QA data, respectively. The results are shown in Table 9. We can observe that GNN plays a crucial role in retrieval. The sentence embedding model all-mpnet-v2 is pre-trained on large-scale text data and could potentially see the QA data. However, it is not specifically trained for the multi-hop QA task, which leads to 3https://huggingface.co/ 21"
"gfm_rag_p22_c001","gfm_rag","gfm_rag.pdf","22","1","Table 10: Effectiveness of KGC pre-training and supervised retrieval fine-tuning inGFM-RAG. Method HotpotQA MuSique 2Wiki R@2 R@5 R@2 R@5 R@2 R@5 GFM-RAG 78.3 87.1 49.1 58.2 89.1 92.8 GFM-RAG w/o Retrieval Fine-tune 21.0 32.8 18.3 25.9 44.6 53.4 GFM-RAG w/o KGC Pre-train 77.8 86.5 48.3 58.3 88.3 92.5 Table 11: Knowledge graph completion result of different training strategies. Method MRR Hits@1 Hits@3 Hits@10 GFM-RAG 0.193 0.138 0.221 0.293 GFM-RAG w/o Retrieval Fine-tune 0.304 0.234 0.323 0.451 GFM-RAG w/o KGC Pre-train 0.029 0.007 0.022 0.067 suboptimal performance in capturing the relationship between question and supporting documents. The fine-tuned all-mpnet-v2 achieves better performance than the pre-trained one by supervised fine-tuning on the multi-hop QA data, but still inferior to GFM-RAG. This indicates that the GNN can effectively capture the relationship between knowledge and conduct multi-hop reasoning, which is not achievable by simply using the sentence embedding model. E.2 Effectiveness of Different Training Strategies In this section, we first study the effectiveness of the two training tasks used inGFM-RAG. We compare the performance by only conducting the KG completion pre-training ( GFM-RAG w/o Fine-tune) and supervised document retrieval fine-tuning (GFM-RAG w/o Pre-train). The results are shown in Table 10. The results show that removing the supervised document retrieval fine-tuning significantly decreases the performance of GFM-RAG. This highlights the importance of supervised fine-tuning, as it enables the model to understand users’ queries and better capture the relevance between questions and knowledge for improved retrieval. Although the pre-training has a relatively small impact on the"
"gfm_rag_p22_c002","gfm_rag","gfm_rag.pdf","22","2","of GFM-RAG. This highlights the importance of supervised fine-tuning, as it enables the model to understand users’ queries and better capture the relevance between questions and knowledge for improved retrieval. Although the pre-training has a relatively small impact on the final performance, its primary purpose is to learn the general graph reasoning ability, following previous studies like ULTRA [11]. This would enhance the generalization and robustness of the GFM, which could be beneficial to its performance on other tasks, such as knowledge graph completion. To further validate this, we conduct an ablation study to compare GFM-RAG with different training strategies on the knowledge graph completion task. We report the knowledge graph completion (KGC) performance on the KG-index from the test set of the HotpotQA dataset. The results are shown in Table 11. From the knowledge graph completion results, we can observe that the GFM-RAG undergoes only the pre-training (GFM-RAG w/o Fine-tune) achieves the best performance, which indicates that the pre- training is effective in learning the general graph reasoning ability. The performance ofGFM-RAG with only supervised fine-tuning (GFM-RAG w/o Pre-train) is significantly lower than that ofGFM-RAG with pre-training. This indicates that the supervised fine-tuning is only learning the specific downstream task, which would limit the generalization ability of GFM-RAG as the foundation model. The GFM trained with both pre-training and supervised fine-tuning achieves the second-best performance on the knowledge graph completion task and the best performance on the multi-hop QA task. This indicates that both training strategies are essential for"
"gfm_rag_p22_c003","gfm_rag","gfm_rag.pdf","22","3","the foundation model. The GFM trained with both pre-training and supervised fine-tuning achieves the second-best performance on the knowledge graph completion task and the best performance on the multi-hop QA task. This indicates that both training strategies are essential for GFM-RAG to learn the general graph reasoning ability and benefit specific downstream tasks. E.3 Effectiveness of Loss Weights In this section, we examine the effectiveness of the weights assigned to the BCE loss and ranking loss in training GFM-RAG. We compare performance by varying the weight α between the two losses: L = αLBCE + (1 − α)LRANK, with results presented in Table 12. The findings indicate that using only either the BCE loss or ranking loss leads to suboptimal performance ( α = 0 or 1). The best 22"
"gfm_rag_p23_c001","gfm_rag","gfm_rag.pdf","23","1","Table 12: Effectiveness (MRR) for the weight α of two losses. α HotpotQA MuSique 2Wiki 0 0.5189 0.3252 0.4425 1 0.5096 0.3214 0.4282 0.7 0.5202 0.3249 0.4348 0.3 0.5243 0.3260 0.4490 performance occurs when α is set to 0.3, which aligns with previous studies [36] suggesting that a smaller weight for BCE loss is preferable when positive samples are rare in the training data. E.4 Effectiveness of Ranking Methods In this section, we investigate the effectiveness of different ranking methods based on inverted index used in GFM-RAG. We compare four ranking methods including (1) IDF + Top-T Pred: Our proposed method (eqs. (14) to (16)), which maps the top-T entities predicted by GFM to documents using inverse document frequency (IDF)-weighted scores. (2) IDF + All Pred: Uses all predicted entities from GFM and weights them by IDF (w/o eq. (14)). (3) Top-T Pred: Uses only the top-T predicted entities without applying IDF weighting (w/o eq. (15)). (4) All Pred: Use all entity predictions and directly map to document scores (w/o eqs. (14) and (15)). The results are shown in Table 13. The results show that the proposed IDF + Top-k Pred performs the best. This indicates that the inverted index is a crucial component of GFM-RAG, which serves as a bridge between structured reasoning over KGs and the unstructured documents required by LLMs, necessitating a careful design. We acknowledge the potential alternatives, and as a promising future direction, we plan to explore end-to-end models that can jointly reason over structured"
"gfm_rag_p23_c002","gfm_rag","gfm_rag.pdf","23","2","bridge between structured reasoning over KGs and the unstructured documents required by LLMs, necessitating a careful design. We acknowledge the potential alternatives, and as a promising future direction, we plan to explore end-to-end models that can jointly reason over structured and unstructured knowledge without relying on an explicit inverted index. Table 13: Comparison of different ranking methods. Ranking Method HotpotQA MuSiQue 2Wiki R@2 R@5 R@2 R@5 R@2 R@5 IDF + Top-T Pred (GFM-RAG) 78.3 87.1 49.1 58.2 90.8 95.6 IDF + All Pred (w/o eq. (14)) 68.1 71.4 35.8 41.2 86.0 87.5 Top-T Pred (w/o eq. (15)) 71.6 78.6 46.3 52.5 74.7 78.1 All Pred (w/o eqs. (14) and (15)) 77.6 82.9 41.1 46.9 88.6 90.4 E.5 Ablation Study of Training Datasets We further conducted ablation studies where GFM-RAG is trained separately on each dataset, and we report performance across all three benchmarks. Results are shown Table 14. These results show that GFM-RAG not only performs well on the trained datasets, but also generalizes well to other datasets. More importantly, the model trained on multi-domain datasets performs competitively across all datasets, validating its ability to generalize effectively across domains and benefit from training on diverse KGs by learning generalizable reasoning ability across domains. E.6 Model Transferability In this section, we evaluate GFM-RAG’s transferability by conducting domain-specific fine-tuning on the training split of dataset on each domain. As shown in 15, GFM-RAG performs well in zero- shot generalization, with further improvements achieved through domain-specific fine-tuning. This highlights its transferability when adapted"
"gfm_rag_p23_c003","gfm_rag","gfm_rag.pdf","23","3","evaluate GFM-RAG’s transferability by conducting domain-specific fine-tuning on the training split of dataset on each domain. As shown in 15, GFM-RAG performs well in zero- shot generalization, with further improvements achieved through domain-specific fine-tuning. This highlights its transferability when adapted to domain-specific datasets. 23"
"gfm_rag_p24_c001","gfm_rag","gfm_rag.pdf","24","1","Table 14: Ablation study of GFM-RAG trained on each dataset. Best results are highlighted in bold. The second best is underlined. Test Dataset HotpotQA MuSiQue 2Wiki Training Dataset R@2 R@5 R@2 R@5 R@2 R@5 HotpotQA 79.3 87.8 46.9 57.2 86.6 92.4 MusiQue 68.8 81.8 47.6 57.5 84.4 89.6 2Wiki 72.2 77.9 46.6 55.5 89.3 93.2 All 78.3 87.1 49.1 58.2 90.8 95.6 Table 15: Model performance (R@5) and transferability comparsion. Model DelucionQA EManual ExpertQA TechQA MS Marco HAGRID HippoRAG (zero-shot) 59.0 50.0 55.1 39.5 51.1 75.5 LightRAG (zero-shot) 46.1 46.2 59.4 36.8 48.3 75.9 GFM-RAG(zero-shot) 70.8 60.6 62.7 46.6 71.0 84.7 GFM-RAG(domain-specific fine-tuning) 82.7 75.9 60.8 49.5 77.5 86.6 E.7 Details of Model Neural Scaling In this section, we provide more details on the neural scaling experiments. We evaluate the changes of the model performance with respect to different parameter sizes and training data sizes. In GFM-RAG, the model parameter sizes are primarily influenced by the hidden dimension of the GFM. Thus, we vary the dimension from 32 to 512 which results in the model parameter sizes ranging from 0.08M to 8M. The detailed settings are shown in Table 16. We test models with different sizes on different scales of training data ranging from 3k to 45k samples. We separately report the fitted trend line of performance changing with model parameter size and training data size in Figure 5. From the trend line, we can observe that the performance of GFM-RAG increases with the model parameter size and training data"
"gfm_rag_p24_c002","gfm_rag","gfm_rag.pdf","24","2","report the fitted trend line of performance changing with model parameter size and training data size in Figure 5. From the trend line, we can observe that the performance of GFM-RAG increases with the model parameter size and training data size. Meanwhile, with the larger model parameter size a larger training data size is required to achieve the best performance. This indicates that the performance of GFM-RAG can be further improved by scaling up the model size and training data simultaneously. To further investigate architectural design, we varied the number of GNN layers from 1 to 8 while keeping the hidden dimension fixed (512), and evaluated model performance across all datasets. The results are shown in Table 17. We observe that performance generally improves with deeper GNN layers, which we attribute to both the increased model sizes and the ability to capture more complex multi-hop associations. This trend aligns with the neural scaling laws observed in foundation models, where larger parameter counts typically yield better generalization. Interestingly, we find that performance peaks around 4 layers in some cases. As discussed in Appendix A and Section 4.8, GFM-RAG is designed to capture logical associations from KGs through multi-hop message passing. However, since the maximum number of reasoning hops required by our datasets is 4, additional layers beyond this offer limited benefit, likely due to the absence of higher-hop training signals. This finding supports our hypothesis that GFM-RAG effectively learns query-relevant multi-hop reasoning paths, and that deeper architectures may not improve performance"
"gfm_rag_p24_c003","gfm_rag","gfm_rag.pdf","24","3","datasets is 4, additional layers beyond this offer limited benefit, likely due to the absence of higher-hop training signals. This finding supports our hypothesis that GFM-RAG effectively learns query-relevant multi-hop reasoning paths, and that deeper architectures may not improve performance without datasets requiring more complex reasoning. In summary, these results demonstrate the effectiveness and interpretability of the proposed GNN-based architecture, and confirm that both model capacity Table 16: The hidden dimension with corresponding model size and training batch size for scaling law analysis. Hidden Dim. Parameter Size Batch size (A100, 80G) 32 78,977 40 64 215,297 20 128 659,969 20 256 2,237,441 8 512 8,144,897 4 24"
"gfm_rag_p25_c001","gfm_rag","gfm_rag.pdf","25","1","/uni00000013/uni00000011/uni00000013/uni0000001b/uni00000030/uni00000013/uni00000011/uni00000015/uni00000030/uni00000013/uni00000011/uni0000001a/uni00000030/uni00000015/uni00000030/uni0000001b/uni00000030 /uni00000006/uni00000003/uni00000033/uni00000044/uni00000055/uni00000044/uni00000050/uni00000048/uni00000057/uni00000048/uni00000055/uni00000003/uni0000000b/uni0000004f/uni00000052/uni0000004a/uni00000003/uni00000056/uni00000046/uni00000044/uni0000004f/uni00000048/uni0000000c /uni00000013/uni00000011/uni00000017/uni0000001c /uni00000013/uni00000011/uni00000018/uni00000013 /uni00000013/uni00000011/uni00000018/uni00000014 /uni00000013/uni00000011/uni00000018/uni00000015 /uni00000013/uni00000011/uni00000018/uni00000016 /uni00000013/uni00000011/uni00000018/uni00000017 /uni00000013/uni00000011/uni00000018/uni00000018 /uni00000013/uni00000011/uni00000018/uni00000019 /uni00000013/uni00000011/uni00000018/uni0000001a /uni00000013/uni00000011/uni00000018/uni0000001b /uni00000013/uni00000011/uni00000018/uni0000001c/uni00000030/uni00000035/uni00000035 Model Scaling /uni00000016/uni0000004e /uni00000019/uni0000004e /uni00000014/uni00000015/uni0000004e /uni00000015/uni00000017/uni0000004e /uni00000016/uni00000013/uni0000004e /uni00000016/uni00000019/uni0000004e /uni00000017/uni00000018/uni0000004e /uni00000016/uni0000004e/uni00000018/uni0000004e/uni00000014/uni00000013/uni0000004e/uni00000015/uni00000013/uni0000004e/uni00000016/uni00000013/uni0000004e/uni00000018/uni00000013/uni0000004e /uni00000006/uni00000003/uni00000027/uni00000044/uni00000057/uni00000044/uni00000003/uni0000000b/uni0000004f/uni00000052/uni0000004a/uni00000003/uni00000056/uni00000046/uni00000044/uni0000004f/uni00000048/uni0000000c /uni00000013/uni00000011/uni00000017/uni0000001c /uni00000013/uni00000011/uni00000018/uni00000013 /uni00000013/uni00000011/uni00000018/uni00000014 /uni00000013/uni00000011/uni00000018/uni00000015 /uni00000013/uni00000011/uni00000018/uni00000016 /uni00000013/uni00000011/uni00000018/uni00000017 /uni00000013/uni00000011/uni00000018/uni00000018 /uni00000013/uni00000011/uni00000018/uni00000019 /uni00000013/uni00000011/uni00000018/uni0000001a /uni00000013/uni00000011/uni00000018/uni0000001b /uni00000013/uni00000011/uni00000018/uni0000001c/uni00000030/uni00000035/uni00000035 Data Scaling /uni00000013/uni00000011/uni00000013/uni0000001b/uni00000030 /uni00000013/uni00000011/uni00000015/uni00000030 /uni00000013/uni00000011/uni0000001a/uni00000030 /uni00000015/uni00000030 /uni0000001b/uni00000030 Figure 5: The illustration of the model and data scaling law of GFM-RAG. Table 17: The different number of layers with corresponding model size and performance for scaling law analysis. Hidden Dim. = 512 Averge HotpotQA MuSiQue 2Wiki L-Layer R@2 R@5 R@2 R@5 R@2 R@5 R@2 R@5 1-layer (3M) 53.9 66.7 59.3 74.2 40.7 50.2 61.8 75.7 2-layer (4M) 69.9 78.6 73.6 85.4 47.6 57.0 88.6 93.3 4-layer (6M) 72.2 80.1 78.4 87.8 49.3 60.1 88.8 92.5 6-layer (8M) 71.9 79.6 78.0 87.0 48.4 58.7 89.3 93.1 8-layer (10M) 73.0 79.9 79.7 87.8 49.7 59.1 89.5 92.8 and logical expressibility contribute to GFM-RAG ’s strong performance. We recognize the potential of other architectural designs and aim to explore them in the future, inspiring the community to do the same. E.8 Visualization of the Distribution of Multi-hop Prediction In this section, we visualize the distribution of the number of hops in the multi-hop reasoning process of GFM-RAG. We calculate the number of hops in the ground-truth reasoning path required for each question in the test set of HotpotQA, MuSiQue, and 2Wiki. Then, we compare the distribution of the number of hops in the reasoning path of the ground-truth and the predicted reasoning path by GFM-RAG as well as HippoRAG."
